guests,bedrooms,beds,room_type,listing_type,latitude,longitude,city,superhost,num_reviews,rating_overall,photos_count,l90d_revenue
3.0,1.0,1.2252662850832707,entire_home,Entire rental unit,13.7062,100.5984,Bangkok,True,45.0,4.69,50.0,1164.0
2.0,0.8161491197254633,1.0,entire_home,Entire rental unit,13.7208,100.5472,Bangkok,True,118.0,4.64,21.0,942.0
2.0,3.0,6.0,private_room,Private room in hostel,13.7555,100.5036,Bangkok,True,1.0,4.759614928270952,7.0,449.0
4.0,1.0,1.0,entire_home,Entire condo,13.7506,100.5556,Bangkok,True,68.0,4.68,29.0,1105.0
2.0,1.0,1.0,entire_home,Entire loft,13.7823,100.5434,Bangkok,True,137.0,4.8,16.0,2781.0
3.0,2.0,2.0,entire_home,Entire condo,13.7824,100.5751,Bangkok,True,128.0,4.73,25.0,0.0
6.0,2.0,2.0,entire_home,Entire rental unit,13.7469,100.5438,Bangkok,True,132.0,4.51,24.0,4448.0
6.0,2.0,2.0,entire_home,Entire rental unit,13.7492,100.5443,Bangkok,True,58.0,4.41,23.0,0.0
1.0,1.0,1.0,entire_home,Entire condo,13.7167,100.5863,Bangkok,True,76.0,4.7,85.0,1010.0
2.0,2.0,2.0,entire_home,Entire rental unit,13.7218,100.6183,Bangkok,True,31.0,3.97,38.0,0.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.7503,100.5564,Bangkok,True,79.0,4.87,48.0,392.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.7322,100.5831,Bangkok,True,119.0,4.92,12.0,643.0
4.0,1.0,2.0,entire_home,Entire condo,13.7392,100.5402,Bangkok,True,206.0,4.57,37.0,2202.0
2.0,0.8161491197254633,1.0,entire_home,Entire condo,13.7084,100.5975,Bangkok,True,52.0,4.88,25.0,259.0
3.0,1.0,1.0,entire_home,Entire rental unit,13.6947,100.6468,Bangkok,True,252.0,4.69,46.0,1542.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.7062,100.6001,Bangkok,True,78.0,4.77,23.0,134.0
5.0,1.0,4.0,private_room,Private room in home,13.7744,100.546,Bangkok,True,322.0,4.93,64.0,3134.0
10.596056138629834,4.080745598627317,5.0,private_room,Private room in townhouse,13.7377,100.6329,Bangkok,True,4.0,5.0,10.0,78.0
2.0,1.0,2.0,private_room,Private room in rental unit,13.7446,100.5431,Bangkok,True,6.0,4.67,17.0,855.0
4.0,2.0,3.0,entire_home,Entire condo,13.7094,100.5979,Bangkok,True,189.0,4.71,22.0,2706.0
5.1931961366051045,2.0,2.0,entire_home,Entire condo,13.7062,100.602,Bangkok,True,105.0,4.73,38.0,2390.0
10.0,5.0,5.0,entire_home,Entire home,13.6823,100.6053,Bangkok,True,177.0,4.76,20.0,6736.0
33.907379643615464,13.058385915607413,16.0,shared_room,Shared room in bed and breakfast,13.7518,100.5321,Bangkok,True,38.0,4.5,120.0,0.0
12.715267366355798,4.89689471835278,6.0,shared_room,Shared room in hostel,13.7519,100.5368,Bangkok,True,53.0,4.77,40.0,51.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in bed and breakfast,13.7224,100.5037,Bangkok,True,321.0,4.75,7.0,91.0
5.0,2.0,2.0,entire_home,Entire home,13.7909,100.7762,Bangkok,True,109.0,4.97,18.0,772.0
4.0,1.0,3.0,private_room,Private room in home,13.7749,100.5465,Bangkok,True,333.0,4.92,51.0,2835.0
2.0,0.8161491197254633,1.0,entire_home,Entire rental unit,13.7208,100.5472,Bangkok,True,145.0,4.68,23.0,838.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.7566,100.5663,Bangkok,True,19.0,4.84,31.0,2326.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.7023,100.606,Bangkok,True,127.0,4.87,32.0,47.0
2.0,2.0,2.0,entire_home,Entire rental unit,13.7561,100.5658,Bangkok,True,9.0,4.89,36.0,0.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.7867,100.5479,Bangkok,True,67.0,4.97,23.0,0.0
2.0,0.8161491197254633,1.0,entire_home,Entire condo,13.718,100.5499,Bangkok,True,17.0,4.82,9.0,0.0
6.0,2.0,2.0,entire_home,Entire rental unit,13.7179,100.4778,Bangkok,True,107.0,4.78,42.0,0.0
3.0,1.0,1.0,entire_home,Entire condo,13.7203,100.5299,Bangkok,True,21.0,4.76,16.0,388.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.839,100.5824,Bangkok,True,30.0,5.0,21.0,1422.0
2.0,1.0,1.0,entire_home,Entire condo,13.7572,100.5659,Bangkok,True,117.0,4.85,33.0,3919.0
3.0,1.0,2.0,entire_home,Entire condo,13.7549,100.5264,Bangkok,True,35.0,4.83,20.0,0.0
4.0,2.0,2.0,entire_home,Entire rental unit,13.7228,100.5312,Bangkok,True,15.0,4.67,15.0,1707.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.7387,100.5548,Bangkok,True,38.0,4.29,17.0,0.0
2.0,0.8161491197254633,1.0,entire_home,Entire rental unit,13.7139,100.4273,Bangkok,True,9.0,4.78,21.0,669.0
2.0,1.0,1.0,entire_home,Entire serviced apartment,13.7212,100.5835,Bangkok,True,6.0,5.0,72.0,6033.0
3.0,1.0,1.0,entire_home,Entire condo,13.6813,100.6139,Bangkok,True,108.0,4.56,16.0,573.0
3.0,1.0,2.0,entire_home,Entire rental unit,13.7208,100.5469,Bangkok,True,261.0,4.72,37.0,0.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in rental unit,13.7874,100.471,Bangkok,True,12.0,4.83,21.0,0.0
2.0,1.0,1.0,entire_home,Entire condo,13.7125,100.5339,Bangkok,True,17.0,4.76,19.0,554.0
2.0,1.0,1.0,entire_home,Entire condo,13.8051,100.5698,Bangkok,True,41.0,4.63,62.0,2304.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.6775,100.5178,Bangkok,True,39.0,4.82,12.0,1242.0
3.0,1.0,1.0,entire_home,Entire rental unit,13.723,100.5265,Bangkok,True,87.0,4.82,68.0,0.0
4.0,2.0,2.0,entire_home,Entire rental unit,13.7189,100.5089,Bangkok,True,25.0,4.96,24.0,1123.0
11.0,5.0,7.0,entire_home,Entire villa,13.8147,100.5783,Bangkok,True,160.0,4.98,73.0,6741.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.6903,100.6082,Bangkok,True,41.0,4.73,24.0,0.0
3.0,1.0,1.0,entire_home,Entire condo,13.7747,100.5417,Bangkok,True,99.0,4.82,58.0,1494.0
2.0,1.0,2.0,private_room,Private room in rental unit,13.7345,100.5217,Bangkok,True,9.0,4.78,33.0,0.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in rental unit,13.7343,100.5218,Bangkok,True,7.0,4.29,39.0,0.0
3.0,1.0,2.0,entire_home,Entire condo,13.71,100.602,Bangkok,True,126.0,4.94,63.0,625.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.7205,100.547,Bangkok,True,314.0,4.81,28.0,89.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.758,100.5072,Bangkok,True,23.0,4.91,17.0,545.0
3.0,2.0,5.0,entire_home,Entire condo,13.7182,100.5506,Bangkok,True,16.0,5.0,18.0,0.0
5.0,2.0,3.0,entire_home,Entire condo,13.8111,100.5659,Bangkok,True,102.0,4.62,18.0,819.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.7142,100.5928,Bangkok,True,36.0,4.69,13.0,213.0
2.0,1.0,2.0,entire_home,Entire rental unit,13.7142,100.5916,Bangkok,True,21.0,4.86,17.0,38.0
2.0,1.0,1.0,entire_home,Entire condo,13.7313,100.5824,Bangkok,True,62.0,4.69,20.0,0.0
2.0,1.0,1.0,entire_home,Entire condo,13.7759,100.543,Bangkok,True,234.0,4.86,46.0,3313.0
3.0,1.0,2.0,entire_home,Entire condo,13.7052,100.6029,Bangkok,True,25.0,4.88,33.0,1047.0
2.0,1.0,1.0,entire_home,Entire cottage,13.7225,100.7247,Bangkok,True,323.0,4.89,30.0,1548.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in condo,13.7364,100.563,Bangkok,True,3.0,5.0,72.0,0.0
2.0,1.0,1.0,private_room,Private room in bed and breakfast,13.7185,100.4845,Bangkok,True,201.0,4.94,28.0,1488.0
2.0,1.0,1.0,entire_home,Entire condo,13.7391,100.5725,Bangkok,True,203.0,4.85,34.0,6899.0
2.0,1.0,1.0,entire_home,Entire condo,13.8069,100.5726,Bangkok,True,75.0,4.8,96.0,1195.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.7758,100.5426,Bangkok,True,103.0,4.57,54.0,797.0
4.0,2.0,3.0,entire_home,Entire rental unit,13.718,100.5302,Bangkok,True,69.0,4.86,13.0,1771.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.7128,100.4794,Bangkok,True,64.0,4.88,36.0,791.0
2.0,1.0,1.0,entire_home,Entire condo,13.7386,100.5506,Bangkok,True,118.0,4.63,39.0,89.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.755,100.5433,Bangkok,True,38.0,4.68,23.0,0.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.7277,100.5703,Bangkok,True,59.0,4.95,19.0,0.0
2.0,1.0,1.0,entire_home,Entire condo,13.6793,100.6127,Bangkok,True,68.0,4.28,17.0,0.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.6762,100.5203,Bangkok,True,120.0,4.72,35.0,137.0
2.0,0.8161491197254633,1.0,entire_home,Entire rental unit,13.722,100.503,Bangkok,True,86.0,4.83,72.0,0.0
12.0,3.0,5.0,entire_home,Entire home,13.7335,100.6898,Bangkok,True,9.0,4.78,15.0,574.0
2.0,0.8161491197254633,1.0,entire_home,Entire condo,13.6808,100.6139,Bangkok,True,36.0,4.67,45.0,0.0
2.0,1.0,1.0,entire_home,Entire loft,13.7215,100.5797,Bangkok,True,8.0,5.0,35.0,0.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.7866,100.5471,Bangkok,True,111.0,4.94,20.0,0.0
3.0,1.0,2.0,entire_home,Entire condo,13.7391,100.5594,Bangkok,True,253.0,4.73,21.0,4903.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.7373,100.5714,Bangkok,True,171.0,4.85,22.0,0.0
2.0,1.0,1.0,entire_home,Entire condo,13.6838,100.6047,Bangkok,True,96.0,4.73,20.0,736.0
4.0,2.0,3.0,entire_home,Entire condo,13.7259,100.5719,Bangkok,True,255.0,4.86,24.0,6265.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.6904,100.6101,Bangkok,True,195.0,4.94,20.0,2085.0
7.0,4.0,4.0,entire_home,Entire home,13.8111,100.5762,Bangkok,True,183.0,4.95,69.0,1301.0
2.0,1.0,1.0,entire_home,Entire condo,13.7225,100.5285,Bangkok,True,267.0,4.88,30.0,995.0
2.0,1.0,1.0,entire_home,Entire condo,13.6973,100.6041,Bangkok,True,16.0,4.56,18.0,903.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in home,13.7255,100.7888,Bangkok,True,188.0,4.86,30.0,691.0
2.0,0.8161491197254633,1.0,entire_home,Entire rental unit,13.7213,100.5169,Bangkok,True,55.0,4.73,14.0,0.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in bed and breakfast,13.7183,100.7646,Bangkok,True,221.0,4.57,10.0,41.0
2.0,1.0,2.0,entire_home,Entire condo,13.7141,100.515,Bangkok,True,268.0,4.81,57.0,2465.0
2.0,1.0,1.0,entire_home,Entire condo,13.8305,100.533,Bangkok,True,20.0,4.4,11.0,0.0
2.0,0.8161491197254633,1.0,entire_home,Entire condo,13.7128,100.4758,Bangkok,True,13.0,4.54,15.0,0.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.7194,100.5483,Bangkok,True,31.0,4.39,24.0,0.0
2.0,0.8161491197254633,1.0,entire_home,Entire condo,13.7619,100.6409,Bangkok,True,17.0,5.0,38.0,1349.0
29.66895718816353,11.426087676156486,14.0,shared_room,Shared room in home,13.7325,100.6916,Bangkok,True,46.0,4.87,47.0,96.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.8091,100.5228,Bangkok,True,45.0,4.84,8.0,681.0
2.0,1.0,1.0,entire_home,Entire condo,13.7451,100.5639,Bangkok,True,124.0,4.59,32.0,0.0
2.0,1.0,1.0,entire_home,Entire condo,13.7372,100.6415,Bangkok,True,126.0,4.76,50.0,2795.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room,13.7711,100.5009,Bangkok,True,3.0,4.33,9.0,437.0
4.0,1.0,1.0,entire_home,Entire condo,13.7429,100.5552,Bangkok,True,360.0,4.75,87.0,4450.0
3.0,1.0,2.0,entire_home,Entire rental unit,13.8061,100.5278,Bangkok,True,146.0,4.89,56.0,823.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.7178,100.5506,Bangkok,True,14.0,4.5,55.0,0.0
3.0,1.0,1.0,entire_home,Entire rental unit,13.7293,100.5773,Bangkok,True,224.0,4.75,27.0,430.0
3.0,1.0,1.0,entire_home,Entire condo,13.7214,100.5035,Bangkok,True,103.0,4.8,56.0,3804.0
2.0,1.0,1.0,entire_home,Entire condo,13.721,100.5287,Bangkok,True,65.0,4.88,22.0,7960.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.7205,100.547,Bangkok,True,267.0,4.62,28.0,594.0
2.0,0.8161491197254633,1.0,entire_home,Entire rental unit,13.7208,100.5472,Bangkok,True,122.0,4.56,21.0,228.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in home,13.8708,100.5782,Bangkok,True,196.0,4.9,45.0,516.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.7205,100.547,Bangkok,True,234.0,4.73,28.0,34.0
2.0,1.0,1.0,entire_home,Entire rental unit,13.7209,100.5465,Bangkok,True,371.0,4.69,9.0,899.0
6.357633683177899,2.44844735917639,3.0,private_room,Private room in townhouse,13.7785,100.5415,Bangkok,True,86.0,4.65,55.0,0.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in townhouse,13.7785,100.5415,Bangkok,True,112.0,4.51,55.0,0.0
2.0,1.0,1.2252662850832707,entire_home,Entire condo,13.6908,100.6127,Bangkok,True,50.0,4.98,50.0,1388.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in townhouse,13.715,100.5906,Bangkok,True,26.0,5.0,22.0,1997.0
6.0,3.0,3.0,entire_home,Entire home,4.6135,101.1075,Ipoh,True,167.0,4.57,15.0,57.0
16.0,8.0,14.0,entire_home,Entire bungalow,4.6504,101.1035,Ipoh,True,110.0,4.67,30.0,2256.0
5.0,3.0,5.0,entire_home,Entire condo,4.6361,101.1611,Ipoh,True,78.0,4.73,16.0,0.0
2.0,1.0,2.0,private_room,Private room in guesthouse,4.5428,101.0773,Ipoh,True,42.0,4.9,22.0,178.0
2.0,1.0,2.0,private_room,Private room in guesthouse,4.5427,101.0774,Ipoh,True,38.0,4.61,23.0,44.0
4.238422455451933,1.6322982394509267,2.0,private_room,Private room in bungalow,4.555,101.109,Ipoh,True,12.0,4.58,7.0,180.0
2.0,1.0,2.0,private_room,Private room in home,4.5419,101.0759,Ipoh,True,40.0,4.4,20.0,0.0
18.176186478117867,7.0,16.0,private_room,Private room in townhouse,4.5551,101.1092,Ipoh,True,6.0,2.5,20.0,2517.0
6.357633683177899,2.44844735917639,3.0,private_room,Private room in townhouse,4.5554,101.111,Ipoh,True,10.0,4.4,8.0,99.0
7.0,3.0,6.0,entire_home,Entire condo,4.6364,101.1623,Ipoh,True,94.0,4.65,45.0,373.0
10.0,7.0,11.0,entire_home,Entire bungalow,4.6224,101.1458,Ipoh,True,8.0,4.88,25.0,0.0
14.0,7.0,14.0,entire_home,Entire home,4.5417,101.0765,Ipoh,True,28.0,4.43,31.0,724.0
8.476844910903866,3.2645964789018533,4.0,private_room,Private room in bungalow,4.555,101.1094,Ipoh,True,9.0,4.56,9.0,416.0
7.0,3.0,5.0,entire_home,Entire rental unit,4.6182,101.1515,Ipoh,True,50.0,4.78,16.0,158.0
6.0,3.0,5.0,entire_home,Entire home,4.6261,101.1371,Ipoh,True,369.0,4.84,16.0,2479.0
5.0,2.0,2.0,entire_home,Entire condo,4.5922,101.0816,Ipoh,True,30.0,4.3,32.0,0.0
5.0,2.0,4.0,entire_home,Entire condo,4.592,101.0845,Ipoh,True,104.0,4.5,45.0,603.0
8.0,2.0,4.0,entire_home,Entire condo,4.5925,101.0831,Ipoh,True,338.0,4.19,41.0,1307.0
5.0,3.0,8.0,entire_home,Entire guest suite,4.555,101.1116,Ipoh,True,167.0,4.64,9.0,528.0
16.0,7.0,10.0,entire_home,Entire home,4.5848,101.088,Ipoh,True,137.0,4.81,76.0,2072.0
9.0,3.0,4.0,entire_home,Entire rental unit,4.5945,101.0765,Ipoh,True,58.0,4.66,20.0,87.0
8.0,3.0,5.0,entire_home,Entire home,4.567,101.0817,Ipoh,True,12.0,4.5,22.0,964.0
12.0,5.0,9.0,entire_home,Entire home,4.5853,101.088,Ipoh,True,85.0,4.69,52.0,1760.0
9.0,3.0,4.0,entire_home,Entire condo,4.5906,101.0833,Ipoh,True,55.0,4.53,61.0,540.0
8.0,3.0,5.0,entire_home,Entire home,4.6073,101.1098,Ipoh,True,265.0,4.82,79.0,738.0
10.0,3.0,7.0,entire_home,Entire condo,4.5906,101.082,Ipoh,True,237.0,4.29,59.0,1341.0
16.0,5.0,8.0,entire_home,Entire home,4.5698,101.0838,Ipoh,True,332.0,4.89,31.0,5375.0
7.0,2.0,3.0,entire_home,Entire condo,4.5927,101.0838,Ipoh,True,297.0,4.27,58.0,0.0
4.0,2.0,4.0,entire_home,Entire condo,4.5921,101.0828,Ipoh,True,294.0,4.64,30.0,187.0
12.0,3.0,5.0,entire_home,Entire home,4.6087,101.1161,Ipoh,True,26.0,4.31,19.0,0.0
7.0,2.0,2.0,entire_home,Entire condo,4.5905,101.0817,Ipoh,True,307.0,4.14,58.0,1127.0
7.0,2.0,4.0,entire_home,Entire condo,4.6188,101.1225,Ipoh,True,76.0,4.66,41.0,0.0
6.0,2.0,4.0,entire_home,Entire condo,4.5904,101.0822,Ipoh,True,402.0,4.31,60.0,0.0
7.0,5.0,13.0,entire_home,Entire home,4.579,101.1326,Ipoh,True,19.0,5.0,22.0,742.0
2.0,1.0,1.0,private_room,Private room in home,4.5788,101.133,Ipoh,True,50.0,4.9,19.0,479.0
4.0,1.0,2.0,private_room,Private room in home,4.5789,101.1306,Ipoh,True,14.0,4.86,17.0,870.0
4.238422455451933,1.6322982394509267,2.0,private_room,Private room in home,4.5799,101.1307,Ipoh,True,20.0,4.95,20.0,0.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in home,4.5793,101.1311,Ipoh,True,189.0,4.9,18.0,0.0
4.0,2.0,3.0,entire_home,Entire condo,4.5919,101.0827,Ipoh,True,207.0,4.66,26.0,0.0
4.0,2.0,3.0,entire_home,Entire rental unit,4.5924,101.0838,Ipoh,True,67.0,4.24,13.0,0.0
5.0,2.0,2.0,entire_home,Entire serviced apartment,4.5916,101.0838,Ipoh,True,189.0,4.66,21.0,0.0
2.0,1.0,1.0,entire_home,Entire rental unit,4.5912,101.0837,Ipoh,True,42.0,4.48,16.0,678.0
9.0,4.0,5.0,entire_home,Entire home,4.6544,101.0997,Ipoh,True,39.0,4.85,16.0,955.0
8.0,3.0,3.0,entire_home,Entire home,4.629,101.1326,Ipoh,True,123.0,4.74,19.0,81.0
6.0,2.0,2.0,entire_home,Entire condo,4.621,101.1187,Ipoh,True,362.0,4.74,50.0,1435.0
10.0,3.0,5.0,entire_home,Entire condo,4.5926,101.0824,Ipoh,True,320.0,4.8,37.0,984.0
10.0,4.0,5.0,entire_home,Entire home,4.6782,101.1105,Ipoh,True,30.0,4.93,31.0,1192.0
7.0,3.0,5.0,entire_home,Entire home,4.6847,101.083,Ipoh,True,20.0,4.6,25.0,0.0
16.0,4.0,8.0,entire_home,Entire home,4.6659,101.0846,Ipoh,True,114.0,4.64,33.0,1496.0
8.0,3.0,4.0,entire_home,Entire home,4.5572,101.112,Ipoh,True,281.0,4.79,33.0,1398.0
9.0,3.0,4.0,entire_home,Entire rental unit,4.5964,101.0782,Ipoh,True,50.0,4.7,20.0,292.0
5.0,2.0,3.0,entire_home,Entire rental unit,4.5945,101.084,Ipoh,True,416.0,4.78,29.0,418.0
13.0,6.0,10.0,entire_home,Entire home,4.6183,101.1302,Ipoh,True,49.0,4.86,24.0,2513.0
9.0,4.0,6.0,entire_home,Entire home,4.6539,101.0993,Ipoh,True,72.0,4.68,14.0,2368.0
3.0,2.0,4.0,entire_home,Entire condo,4.5952,101.0864,Ipoh,True,84.0,4.69,21.0,0.0
8.0,3.0,4.0,entire_home,Entire townhouse,4.5937,101.0855,Ipoh,True,114.0,4.86,36.0,187.0
7.0,3.0,4.0,entire_home,Entire guesthouse,4.6448,101.0975,Ipoh,True,38.0,4.79,19.0,2434.0
6.0,2.0,3.0,entire_home,Entire rental unit,4.5946,101.0866,Ipoh,True,174.0,4.82,21.0,3955.0
12.0,4.0,9.0,entire_home,Entire guesthouse,4.5535,101.0587,Ipoh,True,206.0,4.86,34.0,1826.0
6.0,2.0,3.0,entire_home,Entire rental unit,4.5938,101.0817,Ipoh,True,648.0,4.65,103.0,0.0
6.0,2.0,3.0,entire_home,Entire rental unit,4.5947,101.0863,Ipoh,True,248.0,4.73,22.0,1014.0
4.238422455451933,1.6322982394509267,2.0,entire_home,Entire townhouse,4.5992,101.0875,Ipoh,True,82.0,4.65,22.0,44.0
4.0,1.6322982394509267,2.0,entire_home,Entire condo,4.5932,101.0847,Ipoh,True,96.0,4.57,12.0,180.0
6.0,3.0,3.0,entire_home,Entire home,4.5816,101.0882,Ipoh,True,492.0,4.73,28.0,1791.0
8.0,3.0,6.0,entire_home,Entire home,4.5927,101.1335,Ipoh,True,105.0,4.54,31.0,49.0
8.0,2.0,4.0,entire_home,Entire rental unit,4.5915,101.0824,Ipoh,True,78.0,4.68,50.0,177.0
5.0,1.0,2.0,entire_home,Entire rental unit,4.5938,101.0849,Ipoh,True,206.0,4.68,22.0,928.0
14.0,5.0,11.0,entire_home,Entire home,4.6169,101.1262,Ipoh,True,256.0,4.88,42.0,2097.0
7.0,1.0,4.0,entire_home,Entire rental unit,4.5945,101.0844,Ipoh,True,95.0,4.59,45.0,864.0
16.0,4.0,8.0,entire_home,Entire home,4.6664,101.0844,Ipoh,True,24.0,4.54,31.0,0.0
8.0,3.0,5.0,entire_home,Entire townhouse,4.5547,101.0675,Ipoh,True,110.0,4.85,73.0,891.0
12.0,4.0,5.0,entire_home,Entire guesthouse,4.6533,101.148,Ipoh,True,66.0,4.64,17.0,251.0
12.0,4.0,8.0,entire_home,Entire home,4.5417,101.058,Ipoh,True,51.0,4.86,60.0,2459.0
7.0,2.0,5.0,entire_home,Entire loft,4.5963,101.0781,Ipoh,True,156.0,4.79,15.0,1199.0
7.0,2.0,5.0,entire_home,Entire loft,4.5963,101.0781,Ipoh,True,227.0,4.89,13.0,2179.0
6.0,2.0,4.0,entire_home,Entire rental unit,4.5942,101.0844,Ipoh,True,117.0,4.76,22.0,1014.0
10.0,4.0,6.0,entire_home,Entire condo,4.592,101.0826,Ipoh,True,344.0,4.66,34.0,0.0
6.0,3.0,4.0,entire_home,Entire condo,4.5914,101.0835,Ipoh,True,271.0,4.82,38.0,0.0
10.0,3.0,6.0,entire_home,Entire rental unit,4.5927,101.0835,Ipoh,True,212.0,4.73,55.0,3006.0
5.0,2.0,4.0,entire_home,Entire condo,4.5918,101.0828,Ipoh,True,228.0,4.63,31.0,322.0
7.0,2.0,3.0,entire_home,Entire condo,4.5908,101.0837,Ipoh,True,200.0,4.72,30.0,1581.0
6.0,3.0,4.0,entire_home,Entire condo,4.5649,101.1126,Ipoh,True,14.0,4.71,13.0,541.0
10.0,3.0,5.0,entire_home,Entire rental unit,4.5908,101.0844,Ipoh,True,68.0,4.69,61.0,2653.0
14.0,4.0,5.0,entire_home,Entire home,4.6187,101.132,Ipoh,True,106.0,4.59,24.0,1250.0
6.0,2.0,2.0,entire_home,Entire rental unit,4.5918,101.0836,Ipoh,True,184.0,4.73,65.0,1340.0
10.0,3.0,5.0,entire_home,Entire condo,4.5928,101.083,Ipoh,True,150.0,4.65,58.0,2028.0
8.0,2.0,5.0,entire_home,Entire rental unit,4.5944,101.0848,Ipoh,True,146.0,4.72,35.0,291.0
16.0,9.0,15.0,entire_home,Entire home,4.6141,101.1247,Ipoh,True,54.0,4.76,27.0,4532.0
5.0,2.0,2.0,entire_home,Entire rental unit,4.5914,101.0835,Ipoh,True,392.0,4.78,27.0,2246.0
16.0,8.0,15.0,entire_home,Entire townhouse,4.5803,101.1215,Ipoh,True,37.0,4.89,112.0,5810.0
10.0,3.0,5.0,entire_home,Entire condo,4.5909,101.0845,Ipoh,True,264.0,4.81,35.0,979.0
15.0,4.0,5.0,entire_home,Entire home,4.6721,101.0861,Ipoh,True,77.0,4.48,13.0,421.0
6.0,2.44844735917639,3.0,entire_home,Entire condo,4.5953,101.0862,Ipoh,True,38.0,4.63,12.0,1333.0
9.0,3.0,6.0,entire_home,Entire home,4.5693,101.0316,Ipoh,True,145.0,4.39,17.0,653.0
16.0,5.0,5.0,entire_home,Entire home,4.6238,101.1364,Ipoh,True,150.0,4.63,43.0,5419.0
6.0,3.0,4.0,entire_home,Entire condo,4.5926,101.0843,Ipoh,True,245.0,4.84,52.0,1504.0
10.0,4.0,5.0,entire_home,Entire home,4.6619,101.1026,Ipoh,True,58.0,4.64,13.0,1020.0
8.0,3.0,4.0,entire_home,Entire townhouse,4.5944,101.0845,Ipoh,True,82.0,4.84,36.0,183.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in home,4.6204,101.1115,Ipoh,True,51.0,4.88,17.0,108.0
6.0,2.0,4.0,entire_home,Entire condo,4.5945,101.0848,Ipoh,True,47.0,4.49,13.0,535.0
2.0,1.0,1.0,entire_home,Entire guest suite,4.5818,101.0912,Ipoh,True,344.0,4.79,14.0,427.0
7.0,2.0,2.0,entire_home,Entire rental unit,4.5925,101.0839,Ipoh,True,443.0,4.65,40.0,1224.0
4.0,2.0,2.0,entire_home,Entire guest suite,4.5817,101.0913,Ipoh,True,171.0,4.75,19.0,45.0
3.0,1.0,2.0,entire_home,Entire townhouse,4.5956,101.0856,Ipoh,True,50.0,4.42,19.0,0.0
10.0,3.0,7.0,entire_home,Entire guest suite,4.6098,101.0599,Ipoh,True,46.0,4.72,18.0,483.0
10.0,4.0,5.0,entire_home,Entire home,4.6473,101.1329,Ipoh,True,97.0,4.74,15.0,0.0
6.0,2.0,4.0,entire_home,Entire rental unit,4.5921,101.0843,Ipoh,True,325.0,4.81,60.0,0.0
14.0,4.0,9.0,entire_home,Entire home,4.6396,101.0871,Ipoh,True,202.0,4.73,37.0,1946.0
2.1192112277259665,0.8161491197254633,1.0,private_room,Private room in farm stay,4.6505,101.1037,Ipoh,True,257.0,4.91,18.0,585.0
7.0,3.0,5.0,private_room,Private room in condo,4.592,101.0823,Ipoh,True,1.0,4.759614928270952,27.0,0.0
5.0,1.0,3.0,entire_home,Entire rental unit,4.5957,101.0861,Ipoh,True,297.0,4.7,29.0,553.0
13.0,4.0,8.0,entire_home,Entire townhouse,4.6312,101.1154,Ipoh,True,18.0,4.89,39.0,0.0
8.0,3.0,5.0,entire_home,Entire rental unit,4.5921,101.0824,Ipoh,True,48.0,4.56,51.0,0.0
8.0,3.0,5.0,entire_home,Entire condo,4.5902,101.0845,Ipoh,True,203.0,4.91,50.0,948.0
6.0,2.0,4.0,entire_home,Entire condo,4.5926,101.0828,Ipoh,True,430.0,4.77,46.0,398.0
9.0,3.0,4.0,entire_home,Entire home,4.5814,101.0882,Ipoh,True,246.0,4.81,22.0,3457.0
